10000
id_1 x_86185 y_68006
id_1001 x_72362 y_55592
id_1002 x_68304 y_72942
id_1003 x_85432 y_57270
id_1004 x_54537 y_22482
id_1005 x_33483 y_3765
id_1006 x_29568 y_99148
id_1007 x_65250 y_58817
id_1008 x_54599 y_17323
id_1009 x_66942 y_12431
id_1010 x_21040 y_49043
id_1011 x_97923 y_40473
id_1012 x_5344 y_49406
id_1013 x_20222 y_3470
id_1014 x_77423 y_35566
id_1015 x_40584 y_96416
id_1016 x_61476 y_69470
id_1017 x_13597 y_38860
id_1018 x_29443 y_85980
id_1019 x_12299 y_25088
id_1020 x_66766 y_2671
id_1021 x_58746 y_37933
id_1022 x_87716 y_45338
id_1023 x_21133 y_66539
id_1024 x_93296 y_24132
id_1025 x_26403 y_58355
id_1026 x_58556 y_99234
id_1027 x_7630 y_78705
id_1028 x_8141 y_82124
id_1029 x_4048 y_47473
id_1030 x_88982 y_28745
id_1031 x_58223 y_71740
id_1032 x_77273 y_94240
id_1033 x_9663 y_95679
id_1034 x_63206 y_35447
id_1035 x_67084 y_44557
id_1036 x_41441 y_66971
id_1037 x_52557 y_48406
id_1038 x_97846 y_99390
id_1039 x_49941 y_92710
id_1040 x_23796 y_14057
id_1041 x_57296 y_58433
id_1042 x_8153 y_57932
id_1043 x_38358 y_81760
id_1044 x_54023 y_74030
id_1045 x_91724 y_85102
id_1046 x_42492 y_18325
id_1047 x_8016 y_5270
id_1048 x_18750 y_52308
id_1049 x_65124 y_72118
id_1050 x_7373 y_41929
id_1051 x_19495 y_71563
id_1052 x_73003 y_38256
id_1053 x_87503 y_60554
id_1054 x_30264 y_62959
id_1055 x_75077 y_88386
id_1056 x_72461 y_72591
id_1057 x_6044 y_18709
id_1058 x_32484 y_29648
id_1059 x_20091 y_39622
id_1060 x_11286 y_65524
id_1061 x_59720 y_95461
id_1062 x_9414 y_80719
id_1063 x_42307 y_73190
id_1064 x_75294 y_91039
id_1065 x_18095 y_28749
id_1066 x_40314 y_95058
id_1067 x_47899 y_44277
id_1068 x_45226 y_7681
id_1069 x_95331 y_65832
id_1070 x_74991 y_77478
id_1071 x_17494 y_83028
id_1072 x_9889 y_81262
id_1073 x_55408 y_76960
id_1074 x_69606 y_68457
id_1075 x_70818 y_80859
id_1076 x_73934 y_9865
id_1077 x_49577 y_69100
id_1078 x_68863 y_90757
id_1079 x_93461 y_14511
id_1080 x_70032 y_76540
id_1081 x_52059 y_31363
id_1082 x_56866 y_70797
id_1083 x_4271 y_52001
id_1084 x_10219 y_80086
id_1085 x_85017 y_68756
id_1086 x_23892 y_97683
id_1087 x_66894 y_9596
id_1088 x_36173 y_19295
id_1089 x_48798 y_5922
id_1090 x_21356 y_7782
id_1091 x_73979 y_53971
id_1092 x_53181 y_31077
id_1093 x_98471 y_67492
id_1094 x_2236 y_7721
id_1095 x_57559 y_68668
id_1096 x_57583 y_7819
id_1097 x_32682 y_66697
id_1098 x_69215 y_73726
id_1099 x_4124 y_29019
id_1100 x_92431 y_44407
id_1101 x_85831 y_58872
id_1102 x_77805 y_90160
id_1103 x_77910 y_54650
id_1104 x_91150 y_90272
id_1105 x_39591 y_41513
id_1106 x_66734 y_15181
id_1107 x_80901 y_33737
id_1108 x_93960 y_6863
id_1109 x_94783 y_7502
id_1110 x_12843 y_86381
id_1111 x_3087 y_38119
id_1112 x_46817 y_55945
id_1113 x_69633 y_83153
id_1114 x_32768 y_4327
id_1115 x_41461 y_73442
id_1116 x_17652 y_69092
id_1117 x_15405 y_7731
id_1118 x_78668 y_56872
id_1119 x_91304 y_33446
id_1120 x_89660 y_73789
id_1121 x_65448 y_36054
id_1122 x_280 y_72131
id_1123 x_38245 y_52563
id_1124 x_16423 y_76515
id_1125 x_58663 y_70858
id_1126 x_70535 y_13027
id_1127 x_4631 y_75942
id_1128 x_48607 y_28209
id_1129 x_3395 y_56528
id_1130 x_97039 y_51270
id_1131 x_28710 y_91056
id_1132 x_67021 y_22504
id_1133 x_72796 y_90860
id_1134 x_66652 y_83695
id_1135 x_80158 y_90031
id_1136 x_81796 y_2122
id_1137 x_47632 y_36492
id_1138 x_95451 y_78816
id_1139 x_40443 y_56828
id_1140 x_82446 y_73822
id_1141 x_47593 y_38630
id_1142 x_81332 y_66507
id_1143 x_1564 y_98430
id_1144 x_48579 y_57285
id_1145 x_17088 y_80725
id_1146 x_81527 y_8695
id_1147 x_61668 y_64173
id_1148 x_56027 y_18335
id_1149 x_56558 y_34737
id_1150 x_62285 y_13957
id_1151 x_21062 y_22347
id_1152 x_38158 y_61883
id_1153 x_15321 y_87623
id_1154 x_93003 y_83905
id_1155 x_7141 y_88234
id_1156 x_87132 y_84982
id_1157 x_86963 y_50696
id_1158 x_82053 y_4261
id_1159 x_81742 y_22696
id_1160 x_4871 y_15388
id_1161 x_73278 y_83487
id_1162 x_76589 y_18502
id_1163 x_9440 y_45472
id_1164 x_38516 y_86015
id_1165 x_7802 y_88760
id_1166 x_73584 y_46971
id_1167 x_90307 y_32324
id_1168 x_60111 y_20679
id_1169 x_54927 y_60314
id_1170 x_14368 y_39347
id_1171 x_85641 y_90153
id_1172 x_75317 y_31509
id_1173 x_25625 y_90219
id_1174 x_59945 y_73358
id_1175 x_90191 y_29260
id_1176 x_70887 y_53434
id_1177 x_75799 y_67113
id_1178 x_69328 y_37630
id_1179 x_29385 y_76853
id_1180 x_35689 y_66124
id_1181 x_78268 y_22223
id_1182 x_28182 y_61568
id_1183 x_85078 y_976
id_1184 x_15033 y_78778
id_1185 x_84409 y_4728
id_1186 x_36 y_80148
id_1187 x_78341 y_38975
id_1188 x_83073 y_78149
id_1189 x_16471 y_93117
id_1190 x_97312 y_46528
id_1191 x_62801 y_49658
id_1192 x_43046 y_65204
id_1193 x_56570 y_74183
id_1194 x_94461 y_30350
id_1195 x_7052 y_33282
id_1196 x_90113 y_30798
id_1197 x_23389 y_46289
id_1198 x_30460 y_64635
id_1199 x_69643 y_88505
id_1200 x_96573 y_45761
id_1201 x_52596 y_28542
id_1202 x_72928 y_29159
id_1203 x_95178 y_452
id_1204 x_4210 y_65784
id_1205 x_21991 y_82538
id_1206 x_41141 y_83199
id_1207 x_85018 y_79031
id_1208 x_33539 y_76499
id_1209 x_87404 y_78280
id_1210 x_10211 y_85543
id_1211 x_21125 y_91638
id_1212 x_44720 y_29144
id_1213 x_20355 y_60957
id_1214 x_43673 y_64652
id_1215 x_46548 y_59393
id_1216 x_9906 y_42190
id_1217 x_63496 y_176
id_1218 x_26779 y_26864
id_1219 x_31068 y_11052
id_1220 x_81784 y_69346
id_1221 x_44845 y_28330
id_1222 x_97737 y_15531
id_1223 x_75531 y_13727
id_1224 x_68085 y_59305
id_1225 x_16834 y_99714
id_1226 x_99172 y_58987
id_1227 x_33363 y_24562
id_1228 x_46813 y_57647
id_1229 x_11185 y_27043
id_1230 x_97079 y_70220
id_1231 x_52801 y_32503
id_1232 x_81980 y_26264
id_1233 x_25616 y_77008
id_1234 x_39519 y_86159
id_1235 x_68349 y_84302
id_1236 x_24596 y_80726
id_1237 x_83424 y_31516
id_1238 x_52345 y_59455
id_1239 x_94971 y_13896
id_1240 x_8680 y_70948
id_1241 x_31924 y_46240
id_1242 x_94200 y_40646
id_1243 x_3543 y_19303
id_1244 x_77068 y_55580
id_1245 x_70787 y_63146
id_1246 x_18069 y_13604
id_1247 x_81074 y_56173
id_1248 x_96780 y_45479
id_1249 x_26280 y_58606
id_1250 x_11647 y_72145
id_1251 x_4221 y_42136
id_1252 x_48701 y_16684
id_1253 x_12422 y_33766
id_1254 x_13785 y_50703
id_1255 x_79595 y_91092
id_1256 x_1356 y_18260
id_1257 x_45083 y_78788
id_1258 x_29284 y_46951
id_1259 x_29398 y_21570
id_1260 x_3543 y_25417
id_1261 x_31 y_67623
id_1262 x_89296 y_99263
id_1263 x_25886 y_8319
id_1264 x_55573 y_13289
id_1265 x_30941 y_64940
id_1266 x_29611 y_6904
id_1267 x_3187 y_71246
id_1268 x_43905 y_51759
id_1269 x_88399 y_51868
id_1270 x_84075 y_5845
id_1271 x_99981 y_20864
id_1272 x_48932 y_46733
id_1273 x_5889 y_2181
id_1274 x_15427 y_38086
id_1275 x_11561 y_4372
id_1276 x_60674 y_78242
id_1277 x_43809 y_65564
id_1278 x_30805 y_77389
id_1279 x_54796 y_21526
id_1280 x_62165 y_10767
id_1281 x_7503 y_39614
id_1282 x_54191 y_99294
id_1283 x_74496 y_4425
id_1284 x_65278 y_76180
id_1285 x_80348 y_37205
id_1286 x_53066 y_8325
id_1287 x_44719 y_80360
id_1288 x_8766 y_54684
id_1289 x_37899 y_80857
id_1290 x_41528 y_60274
id_1291 x_43509 y_61874
id_1292 x_53286 y_4155
id_1293 x_34106 y_80759
id_1294 x_7157 y_42437
id_1295 x_4597 y_33153
id_1296 x_33159 y_13264
id_1297 x_75631 y_78084
id_1298 x_33873 y_99724
id_1299 x_74584 y_26917
id_1300 x_49650 y_78775
id_1301 x_25263 y_60221
id_1302 x_18065 y_19498
id_1303 x_29104 y_10923
id_1304 x_15515 y_32414
id_1305 x_467 y_79593
id_1306 x_256 y_13061
id_1307 x_26496 y_28238
id_1308 x_85592 y_67690
id_1309 x_58066 y_32678
id_1310 x_59564 y_56667
id_1311 x_2507 y_60425
id_1312 x_33202 y_42069
id_1313 x_81072 y_80880
id_1314 x_43229 y_79949
id_1315 x_34515 y_7767
id_1316 x_57120 y_54882
id_1317 x_8701 y_19900
id_1318 x_28469 y_14659
id_1319 x_28822 y_5684
id_1320 x_28882 y_26366
id_1321 x_75563 y_29231
id_1322 x_38932 y_41603
id_1323 x_9505 y_21475
id_1324 x_15200 y_28218
id_1325 x_51054 y_58436
id_1326 x_63015 y_98672
id_1327 x_12357 y_532
id_1328 x_35243 y_41071
id_1329 x_94971 y_31832
id_1330 x_46299 y_37848
id_1331 x_12421 y_56165
id_1332 x_37556 y_39261
id_1333 x_70355 y_78234
id_1334 x_55391 y_44085
id_1335 x_38648 y_22168
id_1336 x_6375 y_28287
id_1337 x_79584 y_17393
id_1338 x_35408 y_53950
id_1339 x_54181 y_12291
id_1340 x_32116 y_85360
id_1341 x_14728 y_59771
id_1342 x_8403 y_36919
id_1343 x_5786 y_55729
id_1344 x_5786 y_78416
id_1345 x_38185 y_1289
id_1346 x_84967 y_27212
id_1347 x_70946 y_2792
id_1348 x_22101 y_63998
id_1349 x_34615 y_19700
id_1350 x_86289 y_19066
id_1351 x_56134 y_19884
id_1352 x_1058 y_89390
id_1353 x_178 y_4212
id_1354 x_98944 y_63331
id_1355 x_24777 y_17935
id_1356 x_62747 y_49400
id_1357 x_60103 y_75015
id_1358 x_9660 y_28280
id_1359 x_58433 y_83431
id_1360 x_15145 y_73170
id_1361 x_30603 y_74346
id_1362 x_92338 y_12528
id_1363 x_79688 y_6176
id_1364 x_39678 y_41422
id_1365 x_66136 y_35729
id_1366 x_44596 y_22941
id_1367 x_90300 y_22926
id_1368 x_84308 y_59509
id_1369 x_58052 y_63049
id_1370 x_96088 y_55438
id_1371 x_3093 y_21044
id_1372 x_98907 y_36689
id_1373 x_75618 y_76068
id_1374 x_35877 y_41571
id_1375 x_71122 y_71311
id_1376 x_72695 y_46979
id_1377 x_65458 y_4060
id_1378 x_31123 y_48767
id_1379 x_42636 y_84030
id_1380 x_58492 y_72012
id_1381 x_50406 y_34180
id_1382 x_34350 y_47134
id_1383 x_95328 y_7571
id_1384 x_93563 y_51265
id_1385 x_93795 y_46216
id_1386 x_1556 y_80715
id_1387 x_28418 y_13496
id_1388 x_51819 y_90060
id_1389 x_20199 y_90366
id_1390 x_68442 y_6084
id_1391 x_16063 y_37398
id_1392 x_87131 y_726
id_1393 x_8647 y_89681
id_1394 x_57012 y_86166
id_1395 x_50614 y_69605
id_1396 x_52534 y_77307
id_1397 x_99310 y_73813
id_1398 x_9817 y_52189
id_1399 x_29249 y_14877
id_1400 x_5083 y_29220
id_1401 x_79691 y_75702
id_1402 x_74108 y_71639
id_1403 x_62475 y_65254
id_1404 x_31117 y_24237
id_1405 x_41332 y_47859
id_1406 x_83163 y_85121
id_1407 x_8035 y_55178
id_1408 x_51714 y_16195
id_1409 x_23046 y_79868
id_1410 x_7057 y_13
id_1411 x_58726 y_93037
id_1412 x_93087 y_57818
id_1413 x_81697 y_23761
id_1414 x_70129 y_53804
id_1415 x_37639 y_88277
id_1416 x_31701 y_24044
id_1417 x_56537 y_58894
id_1418 x_57430 y_85008
id_1419 x_79355 y_18213
id_1420 x_48857 y_96244
id_1421 x_18123 y_52983
id_1422 x_57399 y_74536
id_1423 x_582 y_3684
id_1424 x_54533 y_82729
id_1425 x_17827 y_915
id_1426 x_13047 y_45436
id_1427 x_88789 y_87695
id_1428 x_65226 y_75936
id_1429 x_78949 y_48002
id_1430 x_78906 y_33868
id_1431 x_62309 y_36183
id_1432 x_45572 y_71669
id_1433 x_95458 y_29298
id_1434 x_6012 y_69222
id_1435 x_80464 y_5051
id_1436 x_48512 y_816
id_1437 x_29368 y_81628
id_1438 x_2188 y_26261
id_1439 x_7204 y_42601
id_1440 x_13755 y_48892
id_1441 x_22772 y_9971
id_1442 x_39891 y_37183
id_1443 x_56783 y_21525
id_1444 x_9326 y_63842
id_1445 x_65543 y_14835
id_1446 x_8886 y_76494
id_1447 x_74994 y_19577
id_1448 x_25938 y_77454
id_1449 x_84725 y_12264
id_1450 x_36025 y_56576
id_1451 x_34466 y_93072
id_1452 x_58983 y_90809
id_1453 x_46619 y_3117
id_1454 x_19378 y_96849
id_1455 x_47546 y_12360
id_1456 x_37880 y_99126
id_1457 x_87594 y_73267
id_1458 x_48993 y_54412
id_1459 x_25288 y_53404
id_1460 x_87563 y_56420
id_1461 x_14622 y_31349
id_1462 x_11557 y_29056
id_1463 x_36048 y_64613
id_1464 x_31870 y_5342
id_1465 x_41570 y_15707
id_1466 x_1203 y_80536
id_1467 x_42216 y_53060
id_1468 x_73599 y_22612
id_1469 x_52250 y_27174
id_1470 x_83752 y_21004
id_1471 x_18592 y_59237
id_1472 x_10992 y_55415
id_1473 x_6249 y_69334
id_1474 x_86636 y_70472
id_1475 x_80925 y_14482
id_1476 x_75419 y_49164
id_1477 x_28556 y_2897
id_1478 x_11783 y_88222
id_1479 x_78133 y_213
id_1480 x_30 y_92020
id_1481 x_49003 y_45831
id_1482 x_93720 y_18032
id_1483 x_26712 y_53119
id_1484 x_54121 y_26553
id_1485 x_82521 y_75899
id_1486 x_50161 y_10119
id_1487 x_90855 y_85451
id_1488 x_3016 y_3940
id_1489 x_66254 y_17229
id_1490 x_97354 y_7691
id_1491 x_36800 y_14533
id_1492 x_78189 y_81090
id_1493 x_94515 y_17567
id_1494 x_27432 y_10993
id_1495 x_14912 y_20665
id_1496 x_67421 y_86081
id_1497 x_17628 y_47850
id_1498 x_70067 y_56735
id_1499 x_48028 y_77528
id_1500 x_59750 y_2313
id_1501 x_95651 y_80739
id_1502 x_85652 y_75809
id_1503 x_29570 y_24257
id_1504 x_4974 y_46747
id_1505 x_23006 y_29755
id_1506 x_62317 y_17161
id_1507 x_59942 y_73299
id_1508 x_72477 y_42647
id_1509 x_65030 y_55660
id_1510 x_14011 y_50734
id_1511 x_74737 y_73220
id_1512 x_19142 y_12186
id_1513 x_72461 y_71713
id_1514 x_1936 y_87352
id_1515 x_43260 y_70584
id_1516 x_1124 y_39334
id_1517 x_64876 y_4462
id_1518 x_26594 y_78448
id_1519 x_40882 y_40052
id_1520 x_89233 y_78399
id_1521 x_99093 y_91686
id_1522 x_62708 y_83520
id_1523 x_23748 y_76843
id_1524 x_72708 y_8623
id_1525 x_63561 y_24154
id_1526 x_34285 y_18212
id_1527 x_59346 y_70692
id_1528 x_61145 y_60217
id_1529 x_64744 y_62825
id_1530 x_52095 y_20903
id_1531 x_91466 y_5450
id_1532 x_19328 y_62230
id_1533 x_96521 y_88130
id_1534 x_60810 y_705
id_1535 x_43043 y_53466
id_1536 x_94761 y_87640
id_1537 x_8615 y_62988
id_1538 x_68099 y_54742
id_1539 x_85422 y_58893
id_1540 x_22628 y_96060
id_1541 x_15064 y_16187
id_1542 x_52917 y_67628
id_1543 x_27550 y_29053
id_1544 x_17980 y_99445
id_1545 x_8763 y_77769
id_1546 x_75267 y_31010
id_1547 x_3606 y_78004
id_1548 x_89896 y_1198
id_1549 x_73066 y_23069
id_1550 x_34705 y_46074
id_1551 x_62596 y_91462
id_1552 x_37386 y_84057
id_1553 x_6498 y_7043
id_1554 x_49835 y_96917
id_1555 x_88418 y_7190
id_1556 x_11809 y_47162
id_1557 x_1559 y_95519
id_1558 x_56087 y_7657
id_1559 x_3926 y_30031
id_1560 x_55561 y_17687
id_1561 x_43664 y_25030
id_1562 x_44013 y_21179
id_1563 x_37487 y_25689
id_1564 x_51813 y_87426
id_1565 x_21211 y_47846
id_1566 x_85395 y_62416
id_1567 x_55573 y_62433
id_1568 x_45042 y_49736
id_1569 x_62813 y_43870
id_1570 x_19410 y_74043
id_1571 x_89880 y_94836
id_1572 x_17150 y_37205
id_1573 x_42693 y_6014
id_1574 x_96127 y_37478
id_1575 x_12508 y_8708
id_1576 x_28910 y_85464
id_1577 x_20269 y_30718
id_1578 x_99603 y_17091
id_1579 x_37701 y_71353
id_1580 x_61521 y_73506
id_1581 x_4941 y_70238
id_1582 x_97835 y_90490
id_1583 x_53684 y_56301
id_1584 x_18028 y_15924
id_1585 x_62088 y_28349
id_1586 x_91844 y_52802
id_1587 x_13084 y_36643
id_1588 x_69387 y_7447
id_1589 x_1306 y_6105
id_1590 x_61149 y_7814
id_1591 x_35478 y_66120
id_1592 x_54916 y_45164
id_1593 x_12895 y_29289
id_1594 x_27904 y_83881
id_1595 x_569 y_92106
id_1596 x_71922 y_78839
id_1597 x_43596 y_14205
id_1598 x_86950 y_37489
id_1599 x_35508 y_69613
id_1600 x_14262 y_64691
id_1601 x_27628 y_53445
id_1602 x_74066 y_32354
id_1603 x_24878 y_70476
id_1604 x_44591 y_23038
id_1605 x_14004 y_28274
id_1606 x_69672 y_6961
id_1607 x_96858 y_6852
id_1608 x_10085 y_25203
id_1609 x_56164 y_79269
id_1610 x_60252 y_68427
id_1611 x_64078 y_13161
id_1612 x_36384 y_60054
id_1613 x_54935 y_91864
id_1614 x_4760 y_75575
id_1615 x_22683 y_55640
id_1616 x_59530 y_55587
id_1617 x_70832 y_78426
id_1618 x_78291 y_99116
id_1619 x_38128 y_63609
id_1620 x_80675 y_55933
id_1621 x_46716 y_63518
id_1622 x_90253 y_71831
id_1623 x_71204 y_1633
id_1624 x_53301 y_79181
id_1625 x_6827 y_3978
id_1626 x_99334 y_66633
id_1627 x_22829 y_26685
id_1628 x_37740 y_6407
id_1629 x_23203 y_463
id_1630 x_72515 y_65414
id_1631 x_1102 y_99473
id_1632 x_82747 y_77304
id_1633 x_65506 y_82090
id_1634 x_60399 y_6550
id_1635 x_39153 y_44064
id_1636 x_18897 y_92799
id_1637 x_75269 y_70824
id_1638 x_86113 y_23980
id_1639 x_17292 y_74941
id_1640 x_73572 y_50047
id_1641 x_30577 y_57247
id_1642 x_70067 y_15716
id_1643 x_67973 y_35644
id_1644 x_42299 y_60202
id_1645 x_92197 y_44349
id_1646 x_37818 y_4713
id_1647 x_67099 y_18124
id_1648 x_76205 y_24336
id_1649 x_47182 y_40987
id_1650 x_83312 y_79949
id_1651 x_40172 y_56964
id_1652 x_70363 y_67924
id_1653 x_90949 y_11646
id_1654 x_84769 y_30647
id_1655 x_36813 y_17596
id_1656 x_62788 y_59255
id_1657 x_13864 y_14148
id_1658 x_95476 y_11489
id_1659 x_52155 y_22653
id_1660 x_78843 y_62192
id_1661 x_83334 y_81945
id_1662 x_56757 y_1752
id_1663 x_98644 y_85618
id_1664 x_80830 y_98639
id_1665 x_37432 y_32639
id_1666 x_5378 y_46219
id_1667 x_56741 y_45879
id_1668 x_7534 y_21131
id_1669 x_31067 y_9369
id_1670 x_72663 y_90788
id_1671 x_58062 y_24355
id_1672 x_13475 y_20928
id_1673 x_713 y_86712
id_1674 x_97573 y_50649
id_1675 x_79454 y_43824
id_1676 x_42634 y_21998
id_1677 x_38714 y_97721
id_1678 x_1032 y_73923
id_1679 x_51533 y_83098
id_1680 x_96435 y_36291
id_1681 x_93189 y_63766
id_1682 x_93744 y_88667
id_1683 x_10198 y_59172
id_1684 x_80726 y_80688
id_1685 x_34531 y_33790
id_1686 x_14787 y_46114
id_1687 x_44635 y_56516
id_1688 x_41546 y_81014
id_1689 x_54540 y_64652
id_1690 x_23236 y_98058
id_1691 x_20326 y_47611
id_1692 x_24419 y_13509
id_1693 x_89192 y_99168
id_1694 x_90086 y_71261
id_1695 x_80580 y_73914
id_1696 x_16974 y_59152
id_1697 x_81059 y_23507
id_1698 x_62737 y_26784
id_1699 x_55101 y_81351
id_1700 x_59617 y_71213
id_1701 x_22407 y_10586
id_1702 x_99317 y_17120
id_1703 x_29112 y_29511
id_1704 x_34058 y_81449
id_1705 x_44971 y_81089
id_1706 x_95089 y_79032
id_1707 x_51544 y_18660
id_1708 x_64433 y_95302
id_1709 x_47437 y_38766
id_1710 x_48234 y_24982
id_1711 x_85808 y_3730
id_1712 x_90796 y_51524
id_1713 x_76638 y_61642
id_1714 x_37247 y_21032
id_1715 x_31674 y_89413
id_1716 x_99748 y_46591
id_1717 x_3487 y_55786
id_1718 x_7238 y_64125
id_1719 x_71757 y_25507
id_1720 x_21967 y_49317
id_1721 x_59654 y_3269
id_1722 x_87379 y_96627
id_1723 x_21140 y_46656
id_1724 x_31401 y_56045
id_1725 x_26005 y_60963
id_1726 x_86790 y_21018
id_1727 x_83641 y_25614
id_1728 x_5899 y_61812
id_1729 x_88830 y_91818
id_1730 x_41100 y_2628
id_1731 x_43243 y_34190
id_1732 x_34030 y_47878
id_1733 x_4857 y_35249
id_1734 x_6974 y_73306
id_1735 x_44201 y_30999
id_1736 x_77876 y_11010
id_1737 x_41076 y_48291
id_1738 x_26855 y_73918
id_1739 x_38346 y_20169
id_1740 x_26545 y_84912
id_1741 x_80402 y_74145
id_1742 x_11195 y_98550
id_1743 x_3094 y_50140
id_1744 x_183 y_29185
id_1745 x_9164 y_19765
id_1746 x_10438 y_28330
id_1747 x_58681 y_46705
id_1748 x_89246 y_86215
id_1749 x_27459 y_49130
id_1750 x_74019 y_67735
id_1751 x_38140 y_99413
id_1752 x_38796 y_31387
id_1753 x_48385 y_23827
id_1754 x_18650 y_21290
id_1755 x_88537 y_45504
id_1756 x_12585 y_66990
id_1757 x_77153 y_47606
id_1758 x_53151 y_73546
id_1759 x_6965 y_20483
id_1760 x_96706 y_35232
id_1761 x_86106 y_96527
id_1762 x_32101 y_60222
id_1763 x_39848 y_69507
id_1764 x_27556 y_50739
id_1765 x_26664 y_41357
id_1766 x_35562 y_43409
id_1767 x_99025 y_38700
id_1768 x_53894 y_77936
id_1769 x_44199 y_93846
id_1770 x_97155 y_28722
id_1771 x_73169 y_90549
id_1772 x_67745 y_3690
id_1773 x_86863 y_33526
id_1774 x_27745 y_87295
id_1775 x_38029 y_12520
id_1776 x_63935 y_80628
id_1777 x_24381 y_96678
id_1778 x_7005 y_70498
id_1779 x_94035 y_13033
id_1780 x_13000 y_41489
id_1781 x_17833 y_34103
id_1782 x_40120 y_30291
id_1783 x_84751 y_23935
id_1784 x_57251 y_9930
id_1785 x_6427 y_69333
id_1786 x_1903 y_83071
id_1787 x_74724 y_53620
id_1788 x_64757 y_58158
id_1789 x_2289 y_13938
id_1790 x_15579 y_79939
id_1791 x_90226 y_59924
id_1792 x_1002 y_86790
id_1793 x_9286 y_21548
id_1794 x_38518 y_71248
id_1795 x_51400 y_36941
id_1796 x_3000 y_27319
id_1797 x_6885 y_87257
id_1798 x_52164 y_78340
id_1799 x_49348 y_34914
id_1800 x_65615 y_92594
id_1801 x_65083 y_24018
id_1802 x_78444 y_10357
id_1803 x_46651 y_57311
id_1804 x_74862 y_25684
id_1805 x_81407 y_72705
id_1806 x_69900 y_89016
id_1807 x_4851 y_4263
id_1808 x_47957 y_22537
id_1809 x_56008 y_27444
id_1810 x_45841 y_69244
id_1811 x_67415 y_56471
id_1812 x_64869 y_28808
id_1813 x_45865 y_82897
id_1814 x_71750 y_68551
id_1815 x_51679 y_18752
id_1816 x_1151 y_36260
id_1817 x_64105 y_35093
id_1818 x_4225 y_43048
id_1819 x_28304 y_67340
id_1820 x_96819 y_29113
id_1821 x_15471 y_92490
id_1822 x_48728 y_72987
id_1823 x_91752 y_70099
id_1824 x_21024 y_55753
id_1825 x_83939 y_78875
id_1826 x_2389 y_45724
id_1827 x_50305 y_73784
id_1828 x_17311 y_26170
id_1829 x_13507 y_34766
id_1830 x_79143 y_48988
id_1831 x_89123 y_77483
id_1832 x_39204 y_60528
id_1833 x_48168 y_48938
id_1834 x_39471 y_12348
id_1835 x_84887 y_36398
id_1836 x_10904 y_39255
id_1837 x_22087 y_76732
id_1838 x_71986 y_59774
id_1839 x_75516 y_65085
id_1840 x_72851 y_30046
id_1841 x_15993 y_26772
id_1842 x_99164 y_61177
id_1843 x_13487 y_34311
id_1844 x_96925 y_92163
id_1845 x_20805 y_22739
id_1846 x_4456 y_95816
id_1847 x_56270 y_80652
id_1848 x_81040 y_83427
id_1849 x_74505 y_71840
id_1850 x_3061 y_65478
id_1851 x_72394 y_72995
id_1852 x_57915 y_20295
id_1853 x_63278 y_96613
id_1854 x_3628 y_20298
id_1855 x_66660 y_5062
id_1856 x_77768 y_66407
id_1857 x_2923 y_11712
id_1858 x_33142 y_85128
id_1859 x_53017 y_8104
id_1860 x_49712 y_50001
id_1861 x_41575 y_52302
id_1862 x_22266 y_99343
id_1863 x_28615 y_2918
id_1864 x_51613 y_35576
id_1865 x_49719 y_85721
id_1866 x_73407 y_7966
id_1867 x_27551 y_35311
id_1868 x_43179 y_202
id_1869 x_88545 y_63037
id_1870 x_58767 y_67010
id_1871 x_57826 y_64154
id_1872 x_42036 y_89871
id_1873 x_72637 y_92139
id_1874 x_20644 y_50926
id_1875 x_50026 y_96180
id_1876 x_47574 y_56264
id_1877 x_68024 y_39017
id_1878 x_71254 y_75049
id_1879 x_71244 y_86650
id_1880 x_22311 y_99342
id_1881 x_91601 y_88857
id_1882 x_14337 y_70926
id_1883 x_82756 y_50039
id_1884 x_65553 y_66143
id_1885 x_2942 y_23598
id_1886 x_35806 y_77429
id_1887 x_44970 y_49873
id_1888 x_39107 y_81177
id_1889 x_4514 y_97591
id_1890 x_35720 y_35526
id_1891 x_98166 y_61873
id_1892 x_29822 y_8804
id_1893 x_91315 y_18004
id_1894 x_98828 y_99624
id_1895 x_72531 y_29524
id_1896 x_58709 y_73000
id_1897 x_15946 y_61600
id_1898 x_25968 y_3349
id_1899 x_6022 y_56236
id_1900 x_71426 y_84888
id_1901 x_60134 y_84554
id_1902 x_73566 y_42674
id_1903 x_73555 y_3210
id_1904 x_69874 y_53428
id_1905 x_28720 y_6918
id_1906 x_73526 y_64274
id_1907 x_56046 y_87175
id_1908 x_69679 y_79662
id_1909 x_7135 y_78404
id_1910 x_30754 y_72003
id_1911 x_2825 y_97121
id_1912 x_93331 y_59897
id_1913 x_48373 y_57104
id_1914 x_20588 y_89384
id_1915 x_65919 y_74170
id_1916 x_33730 y_48223
id_1917 x_80470 y_57802
id_1918 x_33413 y_41004
id_1919 x_9739 y_23734
id_1920 x_47924 y_53753
id_1921 x_50526 y_51507
id_1922 x_38704 y_40694
id_1923 x_24680 y_54090
id_1924 x_65782 y_72974
id_1925 x_46260 y_22860
id_1926 x_65782 y_99399
id_1927 x_98144 y_60524
id_1928 x_23394 y_82608
id_1929 x_61133 y_17044
id_1930 x_23538 y_90627
id_1931 x_21512 y_99167
id_1932 x_55937 y_43361
id_1933 x_94046 y_32846
